OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,ShapeSTArea,ShapeSTLength
1843,35212.0202,N,202002849,275000,2020/03/05 08:00:00+00,{85A57EF5-7C39-4BC0-8A8D-BCE93B396C3D},58,3542.01449759225,333.360137925583
1844,35211.5312,N,202002963,149900,2020/02/27 08:00:00+00,{87FA2ABD-C8BC-47EE-A26E-852617598107},11,2654.56028731846,206.182571725118
1845,24082.0702,Y,202002784,318420,2020/02/26 08:00:00+00,{891A6D5F-584C-4ADB-AF77-27843F713289},11,6556.77691757618,335.794212042224
1846,29154.9035,N,202002845,168200,2020/02/25 08:00:00+00,{89348C6A-1098-453E-A440-4BFF583BCBF8},11,203878.890580737,1878.98463380271
1847,44191.9070,N,202002796,644000,2020/02/14 08:00:00+00,{8AF1BFEB-49DA-461C-A76A-D49CA75C6A2B},11,430413.918543453,2624.66569845163
1848,35193.0110,N,202002958,560000,2020/03/03 08:00:00+00,{909E05EE-BBFA-49F1-B1EC-1162E55C71DA},13,9395.13698983774,388.243446324975
1849,36081.0301,N,202002801,162000,2020/01/20 08:00:00+00,{928C4384-A132-4852-AA64-2BE09ABA535D},11,18507.0701446051,555.336315690828
1850,23033.9028,Y,202002809,90000,2020/02/27 08:00:00+00,{93354428-B645-4C1E-B926-525C17EFCA36},91,774888.567871047,3748.61877500575
1851,36282.3814,Y,202002952,215000,2020/03/04 08:00:00+00,{94DD3D21-815B-4D06-8B27-2E9D36EA9BC8},11,2704.71855776387,211.207574667606
1852,36332.0106,N,202002868,177000,2020/02/25 08:00:00+00,{96224ACB-360E-4B4E-A423-55A4B5ACBE3D},11,5876.3583730653,335.076939082184
1853,25012.0515,N,202002953,265000,2020/03/02 08:00:00+00,{96C04613-B236-48A1-A67B-67D640D12E01},11,6386.04576153397,334.519701803742
1854,55074.3903,N,202002850,320000,2020/02/14 08:00:00+00,{96CC1C47-663C-4354-959B-BE4823E19DB6},11,7141.36819234095,349.742766888615
1855,45221.0415,N,202002829,192000,2020/02/27 08:00:00+00,{9A580F16-A8B0-4B3D-95A4-8429E16E9E97},11,14577.4641370811,489.060104878201
1856,45154.2203,N,202002813,244450,2020/03/03 08:00:00+00,{9D42F6EC-A3CC-4EE4-8F10-8511FD7E42DF},11,9890.28745547927,407.129572103335
1857,35072.3401,N,202002838,152500,2020/03/04 08:00:00+00,{9D6F7F3A-1A43-4A59-9A61-63BA60E54E79},11,5965.94178244153,337.988602478863
1858,45162.0947,N,202002812,315000,2020/03/02 08:00:00+00,{9ECBB65D-CA66-4729-9950-293FC4F35516},11,12995.7212905783,459.938324444193
1859,45164.0907,N,202002858,375000,2020/02/27 08:00:00+00,{A341DED7-92C1-4C4E-8CEA-62A25B8C8F1C},11,6149.63562079096,313.81274027764
1860,36311.1811,N,202002793,225000,2020/02/25 08:00:00+00,{AAEAD397-46DB-4D53-B282-FEE36DC06E69},11,6250.63777008834,350.035796377391
1861,25123.0306,N,202002848,371000,2020/02/20 08:00:00+00,{AF803667-34E6-48DD-833E-968B581482B5},11,8092.51770984019,390.191058178514
1862,55082.1213,N,202002780,214900,2020/02/26 08:00:00+00,{B66E7BF1-B6ED-4EE4-AD18-8F836F4ED5F5},18,14965.9471103463,490.964340937168
1863,07135.9069,Y,202002814,60000,2020/02/24 08:00:00+00,{BA9A80AF-34B9-497C-9906-AE3F50392318},91,473436.712817715,2755.45490361886
1864,23033.9023,Y,202002809,90000,2020/02/27 08:00:00+00,{BB04FBF2-6D81-42B4-A2C2-E94BD5A98330},91,417290.181047889,3082.68470850137
1865,35304.1705,N,202002825,310000,2020/03/03 08:00:00+00,{C4C51B50-2282-458C-BF98-545BA41A464B},11,6377.50701111324,354.840962235583
1866,35223.0807,N,202002962,100500,2020/03/05 08:00:00+00,{C96BEC11-0EFB-4867-9285-D4899FDBBF95},11,6192.0082463129,354.000724021392
1867,25234.3411,N,202002954,225000,2020/03/04 08:00:00+00,{CA649227-C2C8-42ED-A7E5-4EEECD3275B1},11,6671.37055972698,341.649293382867
1868,26262.0912,N,202002828,289500,2020/02/26 08:00:00+00,{CCE96224-0158-403C-A948-F29B1A282632},11,11736.7131758722,435.586365724959
1869,55173.2407,N,202002967,37500,2020/03/05 08:00:00+00,{D13EA208-25F4-44C8-BBC2-B45727B29EA1},18,7799.28837668718,370.008319643692
1870,23122.9098,N,202002955,238000,2020/02/21 08:00:00+00,{D157F4E7-25F2-4BAE-90CE-33626F3B32AC},18,425927.970114134,2773.11978100169
1871,36302.0310,N,202002842,275000,2020/02/26 08:00:00+00,{D3F194CA-82C7-4044-84E3-623EBC0BC341},11,10802.5502565247,420.045575640816
1872,24073.2414,Y,202002844,325695,2020/02/10 08:00:00+00,{D6990087-F6A8-4687-ABEB-7B64D7864439},11,4999.84664038568,295.839729925171
1873,55022.0277,N,202002787,309001,2020/02/25 08:00:00+00,{D6D0B020-4A5A-479B-B525-CCD519B01A54},11,104010.107055576,1560.53004235711
1874,37294.3906,Y,202002831,379446,2020/03/03 08:00:00+00,{D9071586-FB86-4039-9989-999BF4CE441C},11,7348.29516645492,382.64279714478
1875,34281.4501,Y,202002818,142000,2020/02/28 08:00:00+00,{DBF7D3DF-11DF-45FA-A8F1-253EC69BA338},91,76018.4493044587,1146.00585496242
1876,55243.9071,N,202002877,1311962,2020/02/19 08:00:00+00,{DCB71EA0-D56B-4137-B143-763EA213D5D3},11,60926.9773786887,1025.1924839052
1877,16053.9045,Y,202002817,150000,2020/02/20 08:00:00+00,{DD4C0F13-F0B0-45D5-86E5-4BF6887A3A50},91,585636.291382121,3546.39342192998
1878,45264.1041,N,202002799,595000,2020/02/11 08:00:00+00,{E4115041-FB53-4EE1-8493-BD25CB1E0221},11,43641.5691212965,915.267916243283
1879,13131.2901,N,202002840,104607,2020/03/04 08:00:00+00,{E932AB99-B83F-4D6A-AD46-22F14DD8BFA1},53,999.998650014324,129.999931844076
1880,45184.1229,N,202002800,154400,2020/02/26 08:00:00+00,{EAEC2CD6-F7D5-4E73-8F21-186E64D9E2F2},11,12023.1756779252,439.299564778753
1881,14074.4504,N,202002869,435000,2020/02/04 08:00:00+00,{ECD7FA47-FF05-470D-9D9D-E590DFA7B24F},12,28667.9120829986,867.054742489477
1882,35291.1216,N,202002781,463125,2020/03/03 08:00:00+00,{EE844600-3020-40F5-A1FE-FDAA94CBD06A},11,7634.81101961651,410.613815093524
1883,55194.3009,Y,202002824,281782,2020/03/04 08:00:00+00,{F040BAF8-8682-4E85-BCDC-835FC3B98FC8},11,8573.8744983417,441.804719854541
1884,25244.3608,N,202002970,275000,2020/02/28 08:00:00+00,{F61BDA81-158B-4EB8-863C-FB0C00A3E2CD},12,7101.05233348324,384.042510900679
1885,45255.0315,N,202002859,430000,2020/03/02 08:00:00+00,{F6341485-5249-4626-B650-3E4B99DA78B0},11,24650.5366379114,630.006660026431
1886,28022.1608,N,202002837,202000,2020/03/03 08:00:00+00,{F88A6013-A2D8-41BC-998D-6760276A7FFE},18,7902.41643365114,383.727793231056
1887,45331.2918,N,202002804,295250,2020/03/03 08:00:00+00,{F8BAC57F-46BE-4532-9FE2-2BFD7CE1415E},11,12164.4935259678,446.4204784084
1888,16053.9044,Y,202002817,150000,2020/02/20 08:00:00+00,{FAAECD13-5B11-4942-9595-3E5608517A5A},91,583440.824857339,3551.71007919301
1889,44033.1908,N,202002846,518900,2020/03/03 08:00:00+00,{FC3979BC-5745-4F59-8F7A-7AB429A108D3},11,27468.0280573288,712.119900245355
1890,45242.1403,N,202002961,326000,2020/02/25 08:00:00+00,{FDCDAA82-F58B-4636-8BCD-9E65843FB9CF},11,7474.99546589062,360.000143941929
1891,35322.0507,N,202002853,195000,2020/02/26 08:00:00+00,{FE8EBC87-ABF8-4B69-AAB2-DFEAD8FB958F},11,6861.17741308995,372.767161402
1892,26262.0908,N,202002920,345000,2020/03/05 08:00:00+00,{0017CE5B-A969-43B7-ADAD-9738242AD840},11,10885.4522005034,421.928535382077
1893,35043.0325,N,202003011,134393,2020/03/06 08:00:00+00,{0090588A-032F-4111-AC0D-15A1886D7AEE},11,6471.56796676873,358.97043185817
1894,15233.2702,N,202002915,190000,2020/02/17 08:00:00+00,{01746340-04B7-491A-B257-E31EF9B2FDCD},11,5887.5281506007,316.266697164114
1895,45193.0304,N,202002903,275000,2020/03/04 08:00:00+00,{01E02413-4CC6-4FD3-B585-4A57AB5752E6},11,15392.7086444118,499.866904049628
1896,45364.9082,N,202002914,421000,2020/03/05 08:00:00+00,{04E99B9D-0C09-4F34-8A0F-0A13538FB466},11,217001.260698529,2189.2422024805
1897,39354.9049,N,202002891,250000,2020/03/02 08:00:00+00,{04F50E6E-F798-4F4A-BACF-9D4F96394294},11,53275.7760833163,1077.94265294073
1898,45071.2201,N,202002949,195000,2020/03/06 08:00:00+00,{052A6198-07C4-4F91-BD4E-81520F5FCBB9},11,8999.493701645,385.015082291385
1899,45255.0318,N,202003016,457000,2020/03/03 08:00:00+00,{08688F66-1294-4312-9A60-55DA581166A5},11,29634.5326760487,684.521914110325
1900,24214.9094,N,202002895,160000,2020/03/05 08:00:00+00,{0A0D3C35-D81B-4165-9284-101DFF783534},18,940989.227846919,5356.88774152579
1901,37204.2104,Y,202002974,295275,2020/03/04 08:00:00+00,{0B526E86-9A85-4857-8F50-EBE59285A24D},11,5017.58488267822,300.706493794158
1902,48072.9030,N,202002208,550000,2020/02/18 08:00:00+00,{0E976BA9-F025-4B1F-BA68-298F6EB2ED60},83,894079.690858104,4031.35411423769
1903,35081.5501,N,202002884,80000,2020/02/27 08:00:00+00,{15206B7F-E2B0-4009-8255-E537BE371032},12,6688.0462884015,363.197724679254
1904,35301.2510,N,202002911,665000,2020/02/28 08:00:00+00,{15380BF2-75CA-4954-9254-CAE08F6BB92E},11,11990.3301070036,439.853044294159
1905,35323.3208,N,202002943,358000,2020/03/03 08:00:00+00,{15AC2532-7309-4AF6-9F7F-6C019CFF5A7A},11,12962.0339702135,491.481227881053
1906,36102.0224,Y,202002887,40000,2020/03/02 08:00:00+00,{17E23118-EF62-4A69-9CB2-7BF1AFACF039},91,7223.46970398135,338.193269895327
1907,39354.9051,N,202002904,4000,2020/03/06 08:00:00+00,{194D8299-59F3-4D14-B588-192FB75DF321},18,64356.7277764606,1242.04831162068
1908,39095.9040,Y,202001637,189000,2020/02/04 08:00:00+00,{1E624F49-CD56-4A32-BB76-3AEB3FB87B9A},91,902076.064311723,4878.72494867685
1909,48072.9034,Y,202002208,550000,2020/02/18 08:00:00+00,{1ED45DF7-0D71-4990-B640-323EE17FF9C3},83,891450.830986341,4081.2051719546
1910,35074.3407,N,202002709,639000,2020/02/28 08:00:00+00,{20938F17-7DC5-489B-B8EF-3671ABD3258B},91,3605.2156530508,272.104102006513
1911,35213.1615,N,202003014,230000,2020/03/06 08:00:00+00,{2108106B-83F8-4BE2-9ABA-89131BE54541},11,5783.04426145779,339.346603118352
1912,07132.9056,Y,202002945,106000,2020/03/05 08:00:00+00,{21DD872B-6017-4FFC-AD70-AEE31CA8C854},91,433220.280711565,2967.56700694319
1913,35271.4323,Y,202001946,68000,2020/02/12 08:00:00+00,{22F7C589-0B53-4F6B-949F-412E979612DE},91,5381.40748238747,349.502150245248
1914,35131.1188,N,202003041,304900,2020/02/12 08:00:00+00,{26C0E01C-FED9-41AB-A5B5-E70B40C017D3},15,10096.4880484106,412.431753710652
1915,45134.2706,N,202003042,181000,2020/03/05 08:00:00+00,{298FF43A-2BB6-4736-907C-488DF20B5A75},18,12106.7351218702,451.560144431155
1916,46344.2206,Y,202002995,394723,2020/03/02 08:00:00+00,{2F657829-24FA-4318-95D7-3BEBA2C78281},11,8932.06133058119,386.007048450494
1917,35301.2629,N,202003051,1212500,2020/03/10 08:00:00+00,{315E2BD7-D7AC-446D-B9DC-A977DC584992},11,11264.6105407981,426.049756149468
1918,25134.4005,N,202002888,160000,2020/03/02 08:00:00+00,{325E0764-0FEB-4BB1-A81E-44E1A46C13FC},11,3749.91801883646,274.999531897036
1919,35074.3402,N,202002709,639000,2020/02/28 08:00:00+00,{352DD5AB-2B7D-48BD-BB5A-8E2E32F89B02},53,15228.3971760822,504.568864551129
1920,36184.3003,N,202002938,294600,2020/03/03 08:00:00+00,{3595B439-C6BE-4D17-BF29-6F62E2A4F1EF},12,11042.3407140886,418.317233225348
1921,37313.9064,Y,202002912,130000,2020/03/04 08:00:00+00,{360BA688-DDFF-40B5-8F59-EF295ED75468},91,220974.007614017,1974.4208693447
1922,36172.1207,N,202002897,206800,2020/03/04 08:00:00+00,{36BD82F8-63B4-425B-B487-DDA1F4E7180B},11,13687.9048075054,471.383733103589
1923,36292.5619,N,202003022,247700,2020/02/18 08:00:00+00,{3A3E760D-55D9-4114-A05A-554A6F4CE90F},11,7446.14600246987,364.171401308256
1924,35054.0503,N,202002981,125100,2020/02/25 08:00:00+00,{3BDF8338-FD98-4763-B18F-F23E665572EA},11,5437.1798219068,317.459052579601
1925,35182.0701,N,202003032,294900,2020/03/04 08:00:00+00,{3C564017-F255-47EB-9B07-14762ABCA5BD},12,7107.68633878292,384.700610877027
1926,35211.4304,N,202002997,170000,2020/02/28 08:00:00+00,{3C5C97B7-D8BA-41E1-AC45-8E0F714557B5},11,7131.18548194773,385.080672706547
1927,13123.3903,Y,202002879,68000,2020/03/03 08:00:00+00,{3ED01E1F-833F-4999-B09C-B2B1183A73CD},91,10007.2923360454,404.175909873366
1928,29353.2103,N,202003004,210000,2020/03/04 08:00:00+00,{45F9C9B7-E565-45B8-AF07-BE5CCCE1E5CB},11,11794.432779188,464.387938885486
1929,35131.1132,N,202003041,304900,2020/02/12 08:00:00+00,{4E8A8559-B0C2-415D-8435-0C9ED88E3642},18,5047.45891746128,332.392276906727
1930,49202.0411,Y,202001176,149600,2020/01/28 08:00:00+00,{561386F3-DF4E-4498-839F-FCA9FF451EA6},91,11667.6098758048,449.809291807616
1931,35193.1302,N,202002896,325000,2020/02/27 08:00:00+00,{589D0479-CF34-4AB6-BF1A-BC8348DE9AA1},11,5302.61128768503,334.914962143919
1932,36331.2615,N,202002936,130200,2020/02/27 08:00:00+00,{5A6137F7-540A-4615-A5F6-39ACCED851E0},11,9372.49367627724,399.95989820356
1933,34023.0504,N,202002994,579900,2020/02/27 08:00:00+00,{5AA5C66D-59A8-4174-BB0E-466DDD948ACF},11,39221.3396166534,869.508645757815
1934,48072.9033,Y,202002208,550000,2020/02/18 08:00:00+00,{5B0545C0-8FD4-48AF-92ED-76B0A5CCB76A},83,896234.447566429,4088.01142897789
1935,47191.9044,Y,202002935,222500,2020/03/03 08:00:00+00,{5B6583FD-ADA3-47A2-986E-F9B1319294C9},83,664880.760320849,3622.82097284915
1936,23014.9066,N,202002560,220000,2020/02/20 08:00:00+00,{600E8B88-B28D-448C-8F04-384581EA55D6},18,219717.662640424,1980.82035652882
1937,35233.0511,N,202003008,265000,2020/03/05 08:00:00+00,{66EC57A3-08AE-4C6E-BA68-186751DCA1E7},11,6476.03617679236,329.529073902036
1938,35273.1024,Y,202002913,65000,2020/03/05 08:00:00+00,{67CA0D79-3D83-42F2-974D-CF64C542CD0B},91,6486.50424409056,359.487106115248
1939,45134.1225,N,202002916,335000,2020/03/04 08:00:00+00,{68C01DB1-2ECC-47F6-9341-3CAC6C18C998},11,21997.4342535122,619.99990306708
1940,15082.9067,Y,202002880,125000,2020/02/25 08:00:00+00,{68DF5B53-B0E4-4289-82E3-F57A9B2DF5E3},91,504564.891745342,2845.20850854174
1941,25022.0501,N,202002979,210000,2020/02/25 08:00:00+00,{6A892A0E-AA3F-472D-A2AD-C15EB1723950},11,5080.39395511885,334.027477507341
1942,55202.4302,Y,202002283,54000,2020/02/20 08:00:00+00,{6B186B39-DB05-4B9E-AF91-BF2DAAD68293},91,6693.7610462428,333.880588006563
1943,35051.2423,N,202003030,175000,2020/03/06 08:00:00+00,{6B488CD8-157C-46AE-907A-0C8A2C8C5779},11,5090.87378554803,303.599998501151
1944,15233.0217,N,202002975,25000,2020/03/04 08:00:00+00,{6B9798EC-BCB0-491C-ADA4-86195B8D5F7C},18,7205.96694050083,360.219485560356
1945,25121.4706,N,202002998,200000,2020/03/04 08:00:00+00,{6F2CF21B-5077-4136-8D13-E5B2A47AE11A},11,6051.72733580931,340.860635138894
1946,36203.0917,N,202002989,255000,2020/03/04 08:00:00+00,{6FABC876-22F5-4C9B-9EC5-F40C14439B95},11,10378.6039720873,409.01578627878
1947,24073.1509,N,202003003,320000,2020/03/04 08:00:00+00,{7551E455-5EEF-4DFE-AAB6-4F35BE515DE2},11,10900.5900071305,459.054096569064
1948,48072.9031,Y,202002208,550000,2020/02/18 08:00:00+00,{7A47ACA4-E8CA-4052-898E-0EB2396F6857},83,921913.273031049,6254.68538389684
1949,57061.9085,Y,202002834,80000,2020/03/04 08:00:00+00,{7B3D6853-82D4-42E4-A0A8-5D6422CD0A6D},91,953510.037599763,4099.31145016725
1950,55202.4303,Y,202002286,54000,2020/02/20 08:00:00+00,{828A9D35-BFE4-41B6-9DF0-323DE253CB3B},91,6694.71375630439,333.899339171898
1951,25124.1309,N,202003021,125000,2020/02/27 08:00:00+00,{8355891A-E8A7-46DE-87B5-CC9E5F85F390},11,6000.02004469285,340.000731368641
1952,55142.4403,N,202002909,337900,2020/03/04 08:00:00+00,{837A92E0-F56F-4AC2-9A92-91EF48DE69D0},11,7789.00343630225,375.316353454631
1953,35273.1023,Y,202002910,65000,2020/03/05 08:00:00+00,{8435976E-9CCF-46B2-89F4-9C7FEA3FDA7C},91,6483.94765137911,359.38740695148
1954,49202.0414,Y,202001176,149600,2020/01/28 08:00:00+00,{85BFDE58-F575-41AF-BF79-FAD25A17422E},91,11054.0062332141,436.484094476815
1955,35294.1813,N,202002942,427000,2020/03/05 08:00:00+00,{85E4880E-8808-42D8-8280-635DB24DC2DA},12,14192.4293047339,483.974177037362
1956,55084.6013,Y,202002893,297505,2020/03/02 08:00:00+00,{883E5FEA-6D2C-4A33-BD48-385101AD4CE1},11,5252.10686369755,340.792910781886
1957,06103.9016,Y,202002883,65000,2020/03/04 08:00:00+00,{88AB600F-B2D5-4042-9001-2DC0E155C197},91,288957.909769797,3075.06561649549
1958,38275.9081,N,202002980,165000,2020/03/05 08:00:00+00,{8B4B4328-313B-4AB6-924F-1AB21990F6F1},11,881141.560775503,4995.35728441635
1959,55084.6009,Y,202002987,285074,2020/02/28 08:00:00+00,{8C90752B-47F4-4870-8552-BD7430D8C217},11,5270.04081285042,341.224006397911
1960,35053.4024,N,202002982,151900,2020/03/03 08:00:00+00,{8F9DF446-A69A-4D2F-AC08-AB765F11F5E9},11,5040.4815295081,301.590084657037
1961,47135.9105,N,202001285,850000,2020/01/29 08:00:00+00,{90D6EA19-39AC-4D6D-93E5-3C97D434C027},11,231105.649002422,2009.01551815751
1962,48072.9032,Y,202002208,550000,2020/02/18 08:00:00+00,{9253E417-53F2-44CA-875A-761CBA79DAD9},83,885779.413603325,4055.18919144912
1963,55102.1613,Y,202003055,334292,2020/03/09 08:00:00+00,{94B7B9B2-5E29-4971-AE53-C903BBB661F2},91,6232.54710909092,343.837366014057
1964,56062.9023,N,202002839,550000,2020/02/28 08:00:00+00,{9711C73F-660D-4EA8-B0C6-0D5A071FA1A4},11,252367.012389294,2491.26318415701
1965,45153.1829,N,202002565,228000,2020/02/14 08:00:00+00,{9867143C-4729-4BEB-A609-6302570DB73C},12,10872.9036149375,421.619974701264
1966,38322.9104,Y,202002921,116000,2020/03/02 08:00:00+00,{98DBB5D8-C825-4B5D-8F90-5AA6B6C122BF},91,434331.371194062,2636.17185455374
1967,35033.5513,N,202002878,317000,2020/02/26 08:00:00+00,{9B5E065E-EF87-4C38-83D8-16667D249D46},53,14489.0133107626,481.820690549398
1968,34121.9003,Y,202000405,323000,2020/01/06 08:00:00+00,{A24598DF-DF49-4099-8456-D2A799C5782C},91,564860.053873593,3436.33901576722
1969,48072.9035,Y,202002208,550000,2020/02/18 08:00:00+00,{A3A79959-556A-47E3-A7C4-3736E9E56C02},83,887603.862549189,4057.40216045716
1970,35353.3909,Y,202003009,76500,2020/03/02 08:00:00+00,{A42E5BF4-C5BB-4F46-BE5B-295112770475},91,9625.326143429,563.701220339584
1971,35072.5507,N,202002976,119000,2020/03/03 08:00:00+00,{A44EF640-E63C-4E61-94B6-69C3B4C173B3},11,1556.31281111468,162.252984611647
1972,35244.0318,N,202002990,70000,2020/03/05 08:00:00+00,{A881A9EF-2BED-4477-BB92-C24C717D5E6B},18,11881.2183855504,449.612695503189
1973,25121.0706,N,202002931,227200,2020/03/03 08:00:00+00,{ADFF4CFF-21F5-4193-BF1C-C57FF37E0DB1},11,6000.30427246815,340.01686524539
1974,24082.0406,Y,202002999,253701,2020/03/06 08:00:00+00,{AFCF497D-FD27-4596-9640-CD9BF4F8CC86},11,5996.06540660562,339.942667204731
1975,49202.0410,Y,202001176,149600,2020/01/28 08:00:00+00,{B27C558A-E221-435A-8121-C1D27F519C83},91,11903.1048829857,457.850607342334
1976,35263.1011,N,202002939,480000,2020/02/26 08:00:00+00,{B2CC11F7-165D-477D-ADC8-BAAD3ED50CA7},11,4059.99519414962,301.999995252946
1977,28233.9037,N,202002983,230000,2020/03/04 08:00:00+00,{B4508F16-D124-4321-9E04-E94DEEB09ED3},11,341495.187701069,2627.04052823587
1978,25193.1916,Y,202003025,267335,2020/03/05 08:00:00+00,{B6B4C8A2-3407-42DE-BB88-BD3AA3009286},11,11767.3990141584,484.106478548305
1979,35204.0529,Y,202002894,48000,2020/03/06 08:00:00+00,{B6DD995C-E112-4090-9B85-8C0ECA8921FC},91,6016.84381271018,339.998861120895
1980,35273.1022,Y,202002905,65000,2020/03/05 08:00:00+00,{B72057D8-4A98-4966-883A-C43FDEE93A93},91,6481.52783163195,359.289676170356
1981,55102.1611,Y,202002886,377295,2020/03/02 08:00:00+00,{B96077FC-4DAC-4512-8AD7-F1C1AEEC11BF},11,6194.09262590282,343.436330371562
1982,49202.0310,Y,202001176,149600,2020/01/28 08:00:00+00,{BA9FF2B2-7FFB-446D-B8AD-737925EAC628},91,12151.6947413015,463.948900216396
1983,35131.1115,N,202003041,304900,2020/02/12 08:00:00+00,{BB751EC3-61B8-476A-92B0-33425D2E2EF6},18,10095.1971924784,412.399550799597
1984,39301.9021,N,202002937,375000,2020/02/27 08:00:00+00,{BC3AADB5-E71A-4696-B494-15CE87C231AC},11,218533.841200929,2036.957268965
1985,36312.5505,N,202003002,225000,2020/03/05 08:00:00+00,{C0F4233F-5625-4821-8C5C-F6F935126201},11,6197.09547063323,348.071496909952
1986,15243.0039,N,202002928,1025000,2020/03/02 08:00:00+00,{C3376F1A-FABE-431E-B442-5816A2034A17},54,66658.9561823487,1034.80400892076
1987,49202.0402,Y,202001176,149600,2020/01/28 08:00:00+00,{C4855A2D-A7C5-4E03-921C-7EC0DE3AE02B},91,12607.2649192965,480.492208029583
1988,49202.0403,Y,202001176,149600,2020/01/28 08:00:00+00,{C49C31AD-0B7C-4FE9-84BC-8E56321DD386},91,12320.7769906207,478.821291707779
1989,25121.1703,N,202002947,180000,2020/03/05 08:00:00+00,{C7C9F346-1AF9-4E4A-8D49-6C41E97B0273},11,6000.25487008431,340.016209930128
1990,35101.5907,N,202002924,245000,2020/03/02 08:00:00+00,{CCA084A9-ED10-4FC6-AE49-C4F049FF573B},11,7552.54793253191,362.724289694347
1991,48072.9029,Y,202002208,550000,2020/02/18 08:00:00+00,{CD00AE0D-4C5B-4490-9535-3D3A3CE0A299},83,949930.081196607,4200.9647422355
1992,45234.0712,N,202003031,257000,2020/02/24 08:00:00+00,{CD55C6EB-B98C-43D2-9004-F0054D50D453},11,15261.9886317759,510.776285363749
1993,26353.0813,N,202003005,271000,2020/03/04 08:00:00+00,{CDA1D908-52DA-4E25-8B14-A974F223D569},11,9021.18930711307,384.559975746386
1994,29353.4702,Y,202002946,407232,2020/02/26 08:00:00+00,{CF32F496-D78E-4EB9-9325-2627F2EE3F35},91,9982.73860841167,409.645992970458
1995,55211.2309,N,202002933,379000,2020/03/05 08:00:00+00,{D12C7EE7-2EA9-4C44-AE7A-5D5DBAB444CD},11,9734.30045738792,417.225475398601
1996,44042.1429,N,202002996,345000,2020/03/06 08:00:00+00,{D152B437-83B8-451F-BEE7-E74F3B88396D},11,14000.1969879129,480.004585823478
1997,28251.9044,Y,202002504,75000,2020/02/25 08:00:00+00,{D4A40818-DA26-4E13-A091-C65780AA4D1C},91,431448.161243064,3268.09474377916
1998,55114.2209,N,202002927,365000,2020/02/26 08:00:00+00,{D5FD12AE-8726-4E00-91EA-7CA590227E42},11,6603.57216647508,358.912087156396
1999,56104.0808,Y,202002930,175000,2020/03/06 08:00:00+00,{DAB4761C-FFCB-4C85-AC39-ED5E038F95D7},91,7325.90158204426,392.007135800631
2000,14184.0515,N,202002934,206000,2020/02/27 08:00:00+00,{DD33CFE7-91E4-4E8D-BD0B-F1F7CF1DEEA1},11,6943.98958899825,359.999953901019
2001,35102.0309,N,202003028,136000,2020/03/06 08:00:00+00,{DE0DDB74-0EA2-4626-A71A-E785727528E2},11,7100.19775620108,384.010855033879
2002,35131.6101,N,202003041,304900,2020/02/12 08:00:00+00,{E02A4582-DC14-4A26-97B6-8AFB4C1BDE74},15,28005.0540860142,699.16490728532
2003,26123.9127,N,202002929,489000,2020/03/04 08:00:00+00,{E1D4FE3A-B00D-4406-848C-FFCBE5D19E53},11,107964.72084435,1467.60967473709
2004,46313.2203,N,202002993,465000,2020/03/06 08:00:00+00,{E2775D64-D14C-40BF-96F0-61FA23A5AFA4},11,9770.06272566532,405.523294984724
2005,07135.9055,Y,202002945,106000,2020/03/05 08:00:00+00,{E46D8007-5E87-4488-A28A-7647E5AC1F71},91,429604.984290448,2993.41293791994
2006,37291.4403,Y,202002988,319995,2020/02/10 08:00:00+00,{E6EEF14B-1A72-4E20-A8D2-76CCDFF1D3E0},11,5252.63923499739,310.111914008978
2007,34121.9002,N,202000409,368000,2020/01/06 08:00:00+00,{ECDFB7FA-57E1-440E-8279-B50186E8712A},11,388769.139682263,3848.44721008405
2008,45164.0909,N,202002925,342000,2020/03/02 08:00:00+00,{ED342495-DB7B-4E98-BD5D-FF57F7B07AC1},11,5901.87381129127,333.416573537846
2009,28024.2311,N,202002908,250000,2020/03/05 08:00:00+00,{EE778E63-986A-446D-B8DF-A6B159BB28C7},11,6018.80824546707,311.540289709329
2010,56104.0809,N,202002930,175000,2020/03/06 08:00:00+00,{F1551DF5-13C2-4BD7-8739-A566ACAB2D55},11,4505.8337376513,279.357255893825
2011,28112.0401,N,202003001,179350,2020/03/01 08:00:00+00,{F4680A69-5201-44EE-8B48-E98F702A319A},18,9498.37074657988,388.077202870364
2012,45263.5501,N,202002907,299900,2020/03/04 08:00:00+00,{F5A576CA-EB83-4E08-93C3-D760EC668C27},11,4983.99026052385,290.001766889381
2013,49202.0305,Y,202001176,149600,2020/01/28 08:00:00+00,{F647502C-5AE1-4BDE-A3FD-0E4B1502594D},91,12124.6575111677,463.272517506385
2014,55203.3108,N,202003073,485000,2020/02/27 08:00:00+00,{03F53A95-29D2-4F39-A8A0-F12256C5C69F},11,16382.4271400333,544.204173223243
2015,35094.2722,N,202003061,284000,2020/03/06 08:00:00+00,{072AECD4-6742-42C7-95FB-46C9A8DD3DBB},11,10588.3052642325,441.177543727293
2016,35221.0609,N,202003047,160000,2020/03/09 08:00:00+00,{08AC4BB5-F768-4896-BCB1-27741B49BDBA},11,6451.45484457492,358.057734664684
2017,56261.0206,N,202003060,134000,2020/03/02 08:00:00+00,{092B7C55-462E-4A3A-AF56-3D5ED766A797},11,9532.98207730674,422.771852010478
