OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,ShapeSTArea,ShapeSTLength
42083,36342.1805,N,201917156,140000,2019/10/28 08:00:00+00,{1B0E4C01-CFFC-40A2-963D-D1280BD9B29A},11,6133.57355004364,345.35308132493
42084,35333.1351,N,201917228,374000,2019/10/29 08:00:00+00,{1C347666-ACA6-4D51-8F9E-3E03F09F54DC},11,13672.8850746908,472.529858310013
42085,55222.1409,Y,201917232,360000,2019/11/06 08:00:00+00,{1D503603-9475-4EB3-AEC0-F8B79743888F},91,30255.8037596152,715.471597690567
42086,26361.2203,N,201917149,260000,2019/11/06 08:00:00+00,{207F32DD-2CA5-4DFA-B78C-959E0E711173},11,6713.51160150376,356.064900069326
42087,55221.2003,N,201917141,420000,2019/11/06 08:00:00+00,{238BC4E3-B2B9-4CE3-9A49-7E3C821358FA},11,8993.46127258488,393.873687972958
42088,37275.0205,N,201917152,625000,2019/11/06 08:00:00+00,{2DB05EE9-3752-4B17-81FD-706E4B220014},11,227875.356443153,1985.00158721615
42089,55073.2210,N,201917257,290000,2019/11/12 08:00:00+00,{335E0847-D7C9-4CD2-AB05-EDE16EE814B1},11,6247.9061045812,331.821441506591
42090,55142.5111,N,201917242,365000,2019/11/01 08:00:00+00,{34A9E3FD-7FE0-4C5C-B48E-1603EC1E460C},11,7280.21589810332,360.984801332689
42091,36323.1211,N,201917139,135000,2019/11/04 08:00:00+00,{3A2FBC7F-B013-4E4C-996A-A4007238B10A},11,5967.89629758631,338.502033733915
42092,25121.4204,N,201917235,206400,2019/11/06 08:00:00+00,{3C08EBF0-3511-4BE9-AFFC-73232457FF9A},11,5999.38280964441,339.99034096535
42093,35233.2824,N,201917174,327500,2019/11/07 08:00:00+00,{3E873303-E8C2-4B6C-8DBB-6BDFD8E6D71C},11,7956.20190140985,418.25109973078
42094,35293.2414,N,201917210,195000,2019/11/01 08:00:00+00,{43072EF6-947E-4FCA-90A0-0C34EA8F6075},11,4856.82990844575,299.844019917173
42095,55181.3209,N,201917159,105000,2019/11/07 08:00:00+00,{447EFB01-1CA0-4148-8CD8-2246E44967C7},91,30541.9714245409,767.638199361231
42096,24181.1908,Y,201917250,424159,2019/11/12 08:00:00+00,{499E8AAA-C6FC-493B-9191-8FEC5059ADE4},11,11219.0190154553,466.786532076041
42097,55303.2205,N,201917254,475000,2019/11/01 08:00:00+00,{4E1E7779-708D-4838-A6B7-158AA73F3574},11,15066.9707372726,478.112235696293
