OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,SHAPESTArea,SHAPESTLength
124,24041.0609,N,201700402,145300,2017/01/06 08:00:00+00,{8C3ACE6A-C5EA-4EE1-817F-13A15616B503},11,7516.28486768318,367.880984853471
125,26244.3512,N,201700436,357900,2017/01/05 08:00:00+00,{87EE5BCD-EB65-415B-AB39-66CFB92F584E},91,10981.0146398244,434.369034192742
126,13123.4603,N,201700352,285000,2017/01/04 08:00:00+00,{58D8FDA5-06A2-483E-B789-263C1B07D4BE},11,8829.32555549759,409.938663612815
127,27113.9030,N,201700527,379900,2017/01/11 08:00:00+00,{961C8F8D-8646-4B0F-B1D3-F85579ADABE1},11,507203.266259944,5719.52040195618
128,52193.0031,N,201700364,298880,2017/01/06 08:00:00+00,{CC631FDD-E758-4342-BBEB-6A6EF8D141AE},11,122493.13736078,1636.73217186008
129,04024.9009,Y,201700365,66000,2017/01/06 08:00:00+00,{601D1116-C6F8-4EB6-BC43-7645C2994A16},91,1758079.01607762,5303.75608909245
130,16092.9010,N,201700409,305000,2017/01/05 08:00:00+00,{FAE54E7A-AFED-4CB1-BC06-A71E236C7CAF},11,199053.560541932,2413.89688054955
131,04021.9036,N,201700368,101200,2017/01/06 08:00:00+00,{D5E6B013-D919-41EC-BEDB-D1E0F95AB5ED},11,882503.594471604,3983.42074252454
132,16342.9073,Y,201700428,60000,2017/01/05 08:00:00+00,{783CC24B-0E5A-4FDB-9617-4868C269BA99},83,418486.722870569,2587.83386113433
133,27312.0412,N,201700478,315000,2017/01/10 08:00:00+00,{FA474D1A-0040-437E-95F5-17F28EFAF0A5},91,29564.216490329,713.885940775994
134,27312.0411,N,201700478,315000,2017/01/10 08:00:00+00,{C5CB3895-65D5-45C7-9F5B-B1FB5EE9C520},81,29295.8220207717,734.298190823193
135,16342.9074,Y,201700428,60000,2017/01/05 08:00:00+00,{704D7A16-995A-44A2-A23E-2C8C2333EDB5},83,433770.190987063,2635.03934938368
136,06254.9023,N,201700502,54500,2017/01/03 08:00:00+00,{ACAE1C33-22D8-446C-B4E8-79FB6DFCD29F},91,676657.427702445,6369.36797345619
137,35141.1230,N,201700381,5250000,2017/01/09 08:00:00+00,{6711CE5D-E400-4284-ACE2-5DDEAFC46C6B},31,133199.084047219,1492.00003510897
138,36331.2707,N,201700363,150000,2017/01/04 08:00:00+00,{C074D725-41C9-480E-9C33-6A89703661F5},11,6248.41018047235,349.974675063132
139,35162.1609,N,201700356,85000,2017/01/04 08:00:00+00,{A809CD5F-7A6B-4C31-A3A2-BFC3F4E1F39E},11,7100.28221935334,384.01626970246
140,35282.0618,N,201700497,98873,2017/01/04 08:00:00+00,{DB5BC0C6-0114-4773-9057-398B087FBE42},11,7477.74826474439,399.350836924594
141,35211.2201,N,201700547,39000,2017/01/04 08:00:00+00,{1D432C06-4622-4CD0-BE5C-BA3E81377222},11,7098.68445510096,383.87375412632
142,35212.3309,N,201700435,135000,2017/01/09 08:00:00+00,{D0CF6118-76DB-4783-A392-74B032FA7D88},11,3546.91645794109,241.876682349016
143,36324.1115,Y,201700355,22000,2017/01/09 08:00:00+00,{601322C7-626A-4F39-8BE4-60D9632D70E5},91,5951.73182295699,338.064180655579
144,35052.0222,N,201700383,159900,2017/01/04 08:00:00+00,{2414D29E-80C9-4853-A973-4F9C26827214},11,9156.91193399019,383.143030135927
145,35292.2804,N,201700492,335000,2017/01/10 08:00:00+00,{2D449E4D-E17A-4730-BFB5-0D6A181F0650},11,7061.00753700703,382.718409752185
146,35323.1815,N,201700395,200000,2017/01/09 08:00:00+00,{C51654D4-A117-4816-82E3-83DC53A63A22},11,9000.44774421955,390.019212375958
147,54192.9065,Y,201700388,193184,2017/01/06 08:00:00+00,{0675073C-C04E-42DC-ADF3-A14207204256},83,872367.178174912,4593.88189903439
148,03193.9032,Y,201700493,15000,2017/01/12 08:00:00+00,{B9B3FD71-D7FC-4D29-9085-AB69F3F40275},91,427728.316858301,3937.42293522298
149,35193.3602,N,201700401,214000,2017/01/05 08:00:00+00,{B7957E72-C886-4DD0-B795-FA070E870DFD},59,6678.12360155941,367.087143926928
150,35191.3602,N,201700384,210000,2017/01/06 08:00:00+00,{D4E48FC2-72DC-4ECB-BC67-B247286A187D},46,12424.7946182534,458.995289926801
151,35071.2713,N,201700462,138000,2017/01/06 08:00:00+00,{9E3A231F-C2FE-47CC-A2A8-A14BE4FBE905},11,7245.02610810283,389.800798788891
152,35072.3413,N,201700479,99000,2017/01/09 08:00:00+00,{22E93910-294E-46AC-8DBF-E060789A1731},11,3121.40125980652,224.82480693838
153,35072.1801,N,201700521,475000,2017/01/10 08:00:00+00,{F2442D78-FFFA-46CE-A19E-B8EE426F4FAB},53,18080.189921895,541.337034594101
154,36313.0517,N,201700466,129900,2017/01/10 08:00:00+00,{9006A5D3-41A7-454C-9E1F-60C06BE07CD7},11,5639.63754238638,325.813634354131
155,36313.1901,N,201700426,121500,2017/01/04 08:00:00+00,{D7D2B7D6-C737-4831-A75C-B9D9E5F95366},11,7449.45060533288,349.338817312194
156,26362.1816,N,201700453,87000,2017/01/06 08:00:00+00,{B49051DB-851B-40CF-A25A-27D947D4957E},11,9033.47066890794,421.175772590482
157,25121.4201,N,201700367,127000,2017/01/04 08:00:00+00,{D205E726-6C31-4582-939B-921AF61F77B9},11,6527.30030630383,348.788535710879
158,25132.0813,N,201700439,47500,2017/01/06 08:00:00+00,{B4D24917-1864-4D01-890B-6E80B59432CE},11,4199.94314734343,289.999015450713
159,25241.2111,N,201700520,220000,2017/01/10 08:00:00+00,{4DB52332-23DA-4CA9-999C-C0C22E74119A},12,3824.28937851011,314.955442524131
160,25134.4104,N,201700432,97000,2017/01/09 08:00:00+00,{041083B2-D4A5-4B63-A1F6-4B1ABA42A9FC},11,3749.91801883646,274.999531897036
